,YEAR,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 38
42128,2019,7,2019-12-22,DL,N3741S,961,12478,JFK,"New York, NY",NY,New York,14679,SAN,"San Diego, CA",CA,California,1925,1922.0,-3.0,0.0,31.0,1953.0,2231.0,8.0,2305,2239.0,-26.0,0.0,0.0,,0.0,338.0,2446.0,,,,,,
42129,2019,7,2019-12-22,DL,N688DL,983,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,1655,1804.0,69.0,69.0,17.0,1821.0,1947.0,10.0,1856,1957.0,61.0,61.0,0.0,,0.0,266.0,1947.0,27.0,0.0,0.0,0.0,34.0,
42130,2019,7,2019-12-22,DL,N330NB,990,12892,LAX,"Los Angeles, CA",CA,California,14747,SEA,"Seattle, WA",WA,Washington,1338,1419.0,41.0,41.0,16.0,1435.0,1629.0,8.0,1630,1637.0,7.0,7.0,0.0,,0.0,114.0,954.0,,,,,,
42131,2019,7,2019-12-22,DL,N915DU,1005,12892,LAX,"Los Angeles, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1555,1603.0,8.0,8.0,19.0,1622.0,2110.0,5.0,2132,2115.0,-17.0,0.0,0.0,,0.0,168.0,1535.0,,,,,,
42132,2019,7,2019-12-22,DL,N6716C,1025,14831,SJC,"San Jose, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,2250,2316.0,26.0,26.0,14.0,2330.0,629.0,9.0,610,638.0,28.0,28.0,0.0,,0.0,239.0,2116.0,11.0,0.0,2.0,0.0,15.0,
42133,2019,7,2019-12-22,DL,N393DA,1050,12892,LAX,"Los Angeles, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,1259,1312.0,13.0,13.0,19.0,1331.0,1424.0,9.0,1434,1433.0,-1.0,0.0,0.0,,0.0,53.0,337.0,,,,,,
42134,2019,7,2019-12-22,DL,N393DA,1050,14771,SFO,"San Francisco, CA",CA,California,12892,LAX,"Los Angeles, CA",CA,California,1520,1540.0,20.0,20.0,32.0,1612.0,1711.0,31.0,1649,1742.0,53.0,53.0,0.0,,0.0,59.0,337.0,0.0,0.0,53.0,0.0,0.0,
42135,2019,7,2019-12-22,DL,N923DZ,1053,14771,SFO,"San Francisco, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,2320,2344.0,24.0,24.0,21.0,5.0,706.0,6.0,649,712.0,23.0,23.0,0.0,,0.0,241.0,2139.0,23.0,0.0,0.0,0.0,0.0,
42136,2019,7,2019-12-22,DL,N108DQ,1056,14869,SLC,"Salt Lake City, UT",UT,Utah,14908,SNA,"Santa Ana, CA",CA,California,1509,1514.0,5.0,5.0,17.0,1531.0,1614.0,11.0,1602,1625.0,23.0,23.0,0.0,,0.0,103.0,588.0,0.0,0.0,23.0,0.0,0.0,
42137,2019,7,2019-12-22,DL,N108DQ,1056,14908,SNA,"Santa Ana, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1642,1031.0,1069.0,1069.0,78.0,1149.0,1407.0,9.0,1934,1416.0,1122.0,1122.0,0.0,,0.0,78.0,588.0,1069.0,0.0,53.0,0.0,0.0,
42138,2019,7,2019-12-22,DL,N879DN,1057,13487,MSP,"Minneapolis, MN",MN,Minnesota,14831,SJC,"San Jose, CA",CA,California,920,918.0,-2.0,0.0,12.0,930.0,1112.0,8.0,1147,1120.0,-27.0,0.0,0.0,,0.0,222.0,1575.0,,,,,,
42139,2019,7,2019-12-22,DL,N712TW,1064,12478,JFK,"New York, NY",NY,New York,14771,SFO,"San Francisco, CA",CA,California,2020,2039.0,19.0,19.0,39.0,2118.0,16.0,11.0,24,27.0,3.0,3.0,0.0,,0.0,358.0,2586.0,,,,,,
42140,2019,7,2019-12-22,DL,N317NB,1078,14747,SEA,"Seattle, WA",WA,Washington,12892,LAX,"Los Angeles, CA",CA,California,1530,1629.0,59.0,59.0,12.0,1641.0,1903.0,7.0,1802,1910.0,68.0,68.0,0.0,,0.0,142.0,954.0,17.0,0.0,9.0,0.0,42.0,
42141,2019,7,2019-12-22,DL,N590NW,1084,12892,LAX,"Los Angeles, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,1030,1047.0,17.0,17.0,36.0,1123.0,1445.0,5.0,1427,1450.0,23.0,23.0,0.0,,0.0,322.0,2556.0,6.0,0.0,6.0,0.0,11.0,
42142,2019,7,2019-12-22,DL,N185DN,1085,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,945,942.0,-3.0,0.0,50.0,1032.0,1254.0,17.0,1310,1311.0,1.0,1.0,0.0,,0.0,322.0,2475.0,,,,,,
42143,2019,7,2019-12-22,DL,N368DN,1101,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1150,1250.0,60.0,60.0,22.0,1312.0,2026.0,11.0,1902,2037.0,95.0,95.0,0.0,,0.0,254.0,1947.0,0.0,0.0,95.0,0.0,0.0,
42144,2019,7,2019-12-22,DL,N324NB,1106,14747,SEA,"Seattle, WA",WA,Washington,12892,LAX,"Los Angeles, CA",CA,California,1115,1442.0,207.0,207.0,9.0,1451.0,1716.0,10.0,1353,1726.0,213.0,213.0,0.0,,0.0,145.0,954.0,20.0,0.0,6.0,0.0,187.0,
42145,2019,7,2019-12-22,DL,N588NW,1110,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1255,1318.0,23.0,23.0,31.0,1349.0,2050.0,14.0,2004,2104.0,60.0,60.0,0.0,,0.0,241.0,1947.0,23.0,0.0,37.0,0.0,0.0,
42146,2019,7,2019-12-22,DL,N810DN,1117,10397,ATL,"Atlanta, GA",GA,Georgia,14771,SFO,"San Francisco, CA",CA,California,951,1123.0,92.0,92.0,27.0,1150.0,1330.0,5.0,1232,1335.0,63.0,63.0,0.0,,0.0,280.0,2139.0,0.0,0.0,63.0,0.0,0.0,
42147,2019,7,2019-12-22,DL,N810DN,1117,14771,SFO,"San Francisco, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1330,1444.0,74.0,74.0,18.0,1502.0,2211.0,14.0,2112,2225.0,73.0,73.0,0.0,,0.0,249.0,2139.0,0.0,0.0,11.0,0.0,62.0,
42148,2019,7,2019-12-22,DL,N928DU,1125,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1522,1525.0,3.0,3.0,15.0,1540.0,2228.0,14.0,2226,2242.0,16.0,16.0,0.0,,0.0,228.0,1947.0,0.0,0.0,16.0,0.0,0.0,
42149,2019,7,2019-12-22,DL,N343DN,1140,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1025,1030.0,5.0,5.0,21.0,1051.0,1750.0,9.0,1738,1759.0,21.0,21.0,0.0,,0.0,239.0,1947.0,0.0,0.0,21.0,0.0,0.0,
42150,2019,7,2019-12-22,DL,N351NB,1143,14831,SJC,"San Jose, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1310,1328.0,18.0,18.0,11.0,1339.0,1600.0,7.0,1601,1607.0,6.0,6.0,0.0,,0.0,81.0,584.0,,,,,,
42151,2019,7,2019-12-22,DL,N351NB,1143,14869,SLC,"Salt Lake City, UT",UT,Utah,14831,SJC,"San Jose, CA",CA,California,1120,1130.0,10.0,10.0,17.0,1147.0,1233.0,15.0,1222,1248.0,26.0,26.0,0.0,,0.0,106.0,584.0,10.0,0.0,16.0,0.0,0.0,
42152,2019,7,2019-12-22,DL,N548US,1149,12892,LAX,"Los Angeles, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,1840,1841.0,1.0,1.0,15.0,1856.0,2221.0,6.0,2239,2227.0,-12.0,0.0,0.0,,0.0,325.0,2556.0,,,,,,
42153,2019,7,2019-12-22,DL,N595NW,1150,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,735,732.0,-3.0,0.0,13.0,745.0,1417.0,5.0,1504,1422.0,-42.0,0.0,0.0,,0.0,272.0,2556.0,,,,,,
42154,2019,7,2019-12-22,DL,N551NW,1151,13204,MCO,"Orlando, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,1125,1131.0,6.0,6.0,14.0,1145.0,1331.0,18.0,1403,1349.0,-14.0,0.0,0.0,,0.0,286.0,2218.0,,,,,,
42155,2019,7,2019-12-22,DL,N895DN,1162,13487,MSP,"Minneapolis, MN",MN,Minnesota,14771,SFO,"San Francisco, CA",CA,California,855,1024.0,89.0,89.0,18.0,1042.0,1223.0,10.0,1125,1233.0,68.0,68.0,0.0,,0.0,221.0,1589.0,0.0,0.0,68.0,0.0,0.0,
42156,2019,7,2019-12-22,DL,N340DN,1165,11433,DTW,"Detroit, MI",MI,Michigan,14679,SAN,"San Diego, CA",CA,California,1634,1712.0,38.0,38.0,8.0,1720.0,1841.0,8.0,1837,1849.0,12.0,12.0,0.0,,0.0,261.0,1956.0,,,,,,
42157,2019,7,2019-12-22,DL,N348NB,1174,12889,LAS,"Las Vegas, NV",NV,Nevada,12892,LAX,"Los Angeles, CA",CA,California,1056,1101.0,5.0,5.0,19.0,1120.0,1209.0,29.0,1212,1238.0,26.0,26.0,0.0,,0.0,49.0,236.0,0.0,0.0,26.0,0.0,0.0,
42158,2019,7,2019-12-22,DL,N348NB,1174,12892,LAX,"Los Angeles, CA",CA,California,12889,LAS,"Las Vegas, NV",NV,Nevada,900,859.0,-1.0,0.0,26.0,925.0,1009.0,9.0,1016,1018.0,2.0,2.0,0.0,,0.0,44.0,236.0,,,,,,
42159,2019,7,2019-12-22,DL,N313DN,1195,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,2355,302.0,187.0,187.0,12.0,314.0,956.0,8.0,706,1004.0,178.0,178.0,0.0,,0.0,222.0,1947.0,0.0,117.0,0.0,0.0,61.0,
42160,2019,7,2019-12-22,DL,N354DN,1206,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,1410,1436.0,26.0,26.0,17.0,1453.0,2146.0,10.0,2123,2156.0,33.0,33.0,0.0,,0.0,233.0,1947.0,22.0,0.0,7.0,0.0,4.0,
42161,2019,7,2019-12-22,DL,N888DU,1210,14771,SFO,"San Francisco, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,600,601.0,1.0,1.0,18.0,619.0,1329.0,7.0,1335,1336.0,1.0,1.0,0.0,,0.0,250.0,2139.0,,,,,,
42162,2019,7,2019-12-22,DL,N362NW,1211,14869,SLC,"Salt Lake City, UT",UT,Utah,12892,LAX,"Los Angeles, CA",CA,California,2023,2137.0,74.0,74.0,19.0,2156.0,2249.0,37.0,2130,2326.0,116.0,116.0,0.0,,0.0,113.0,590.0,0.0,0.0,116.0,0.0,0.0,
42163,2019,7,2019-12-22,DL,N592NW,1212,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2135,2320.0,105.0,105.0,20.0,2340.0,630.0,5.0,502,635.0,93.0,93.0,0.0,,0.0,290.0,2556.0,93.0,0.0,0.0,0.0,0.0,
42164,2019,7,2019-12-22,DL,N845DN,1216,14893,SMF,"Sacramento, CA",CA,California,11433,DTW,"Detroit, MI",MI,Michigan,2255,2305.0,10.0,10.0,12.0,2317.0,551.0,12.0,612,603.0,-9.0,0.0,0.0,,0.0,214.0,2013.0,,,,,,
42165,2019,7,2019-12-22,DL,N538US,1219,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,1549,1545.0,-4.0,0.0,19.0,1604.0,1931.0,4.0,1936,1935.0,-1.0,0.0,0.0,,0.0,327.0,2486.0,,,,,,
42166,2019,7,2019-12-22,DL,N548US,1220,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,1500,1512.0,12.0,12.0,13.0,1525.0,1649.0,14.0,1705,1703.0,-2.0,0.0,0.0,,0.0,264.0,1947.0,,,,,,
42167,2019,7,2019-12-22,DL,N694DL,1231,10397,ATL,"Atlanta, GA",GA,Georgia,14893,SMF,"Sacramento, CA",CA,California,1659,1809.0,70.0,70.0,16.0,1825.0,1956.0,17.0,1917,2013.0,56.0,56.0,0.0,,0.0,271.0,2092.0,17.0,0.0,0.0,0.0,39.0,
42168,2019,7,2019-12-22,DL,N386DA,1236,14679,SAN,"San Diego, CA",CA,California,12478,JFK,"New York, NY",NY,New York,715,713.0,-2.0,0.0,13.0,726.0,1511.0,14.0,1529,1525.0,-4.0,0.0,0.0,,0.0,285.0,2446.0,,,,,,
42169,2019,7,2019-12-22,DL,N834DN,1240,11193,CVG,"Cincinnati, OH",KY,Kentucky,14771,SFO,"San Francisco, CA",CA,California,740,753.0,13.0,13.0,14.0,807.0,947.0,4.0,959,951.0,-8.0,0.0,0.0,,0.0,280.0,2036.0,,,,,,
42170,2019,7,2019-12-22,DL,N589NW,1242,12892,LAX,"Los Angeles, CA",CA,California,11433,DTW,"Detroit, MI",MI,Michigan,1159,1213.0,14.0,14.0,14.0,1227.0,1908.0,13.0,1919,1921.0,2.0,2.0,0.0,,0.0,221.0,1979.0,,,,,,
42171,2019,7,2019-12-22,DL,N333NW,1246,12892,LAX,"Los Angeles, CA",CA,California,10423,AUS,"Austin, TX",TX,Texas,1730,1747.0,17.0,17.0,28.0,1815.0,2240.0,4.0,2229,2244.0,15.0,15.0,0.0,,0.0,145.0,1242.0,9.0,0.0,0.0,0.0,6.0,
42172,2019,7,2019-12-22,DL,N3765,1247,10721,BOS,"Boston, MA",MA,Massachusetts,12892,LAX,"Los Angeles, CA",CA,California,1555,1614.0,19.0,19.0,18.0,1632.0,1930.0,9.0,1934,1939.0,5.0,5.0,0.0,,0.0,358.0,2611.0,,,,,,
42173,2019,7,2019-12-22,DL,N171DN,1258,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,745,755.0,10.0,10.0,16.0,811.0,1549.0,7.0,1606,1556.0,-10.0,0.0,0.0,,0.0,278.0,2475.0,,,,,,
42174,2019,7,2019-12-22,DL,N354DN,1267,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,1105,1104.0,-1.0,0.0,33.0,1137.0,1300.0,16.0,1305,1316.0,11.0,11.0,0.0,,0.0,263.0,1947.0,,,,,,
42175,2019,7,2019-12-22,DL,N330NB,1282,14747,SEA,"Seattle, WA",WA,Washington,12892,LAX,"Los Angeles, CA",CA,California,1719,1740.0,21.0,21.0,13.0,1753.0,2016.0,6.0,1955,2022.0,27.0,27.0,0.0,,0.0,143.0,954.0,21.0,0.0,6.0,0.0,0.0,
42176,2019,7,2019-12-22,DL,N687DL,1285,10397,ATL,"Atlanta, GA",GA,Georgia,14908,SNA,"Santa Ana, CA",CA,California,2013,2013.0,0.0,0.0,21.0,2034.0,2148.0,15.0,2212,2203.0,-9.0,0.0,0.0,,0.0,254.0,1919.0,,,,,,
42177,2019,7,2019-12-22,DL,N679DA,1290,14893,SMF,"Sacramento, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,605,900.0,175.0,175.0,21.0,921.0,1623.0,5.0,1332,1628.0,176.0,176.0,0.0,,0.0,242.0,2092.0,175.0,0.0,1.0,0.0,0.0,
42178,2019,7,2019-12-22,DL,N885DN,1292,14771,SFO,"San Francisco, CA",CA,California,11433,DTW,"Detroit, MI",MI,Michigan,2225,2308.0,43.0,43.0,23.0,2331.0,614.0,11.0,601,625.0,24.0,24.0,0.0,,0.0,223.0,2079.0,4.0,0.0,0.0,0.0,20.0,
42179,2019,7,2019-12-22,DL,N539US,1298,12758,KOA,"Kona, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2300,2354.0,54.0,54.0,29.0,23.0,701.0,13.0,610,714.0,64.0,64.0,0.0,,0.0,278.0,2504.0,0.0,0.0,10.0,0.0,54.0,
42180,2019,7,2019-12-22,DL,N537US,1298,12892,LAX,"Los Angeles, CA",CA,California,12758,KOA,"Kona, HI",HI,Hawaii,1750,1750.0,0.0,0.0,51.0,1841.0,2155.0,3.0,2140,2158.0,18.0,18.0,0.0,,0.0,314.0,2504.0,0.0,0.0,18.0,0.0,0.0,
42181,2019,7,2019-12-22,DL,N688DL,1305,12892,LAX,"Los Angeles, CA",CA,California,13204,MCO,"Orlando, FL",FL,Florida,2239,2247.0,8.0,8.0,39.0,2326.0,630.0,8.0,619,638.0,19.0,19.0,0.0,,0.0,244.0,2218.0,0.0,8.0,11.0,0.0,0.0,
42182,2019,7,2019-12-22,DL,N3767,1319,14831,SJC,"San Jose, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1633,1651.0,18.0,18.0,9.0,1700.0,1926.0,4.0,1929,1930.0,1.0,1.0,0.0,,0.0,86.0,584.0,,,,,,
42183,2019,7,2019-12-22,DL,N3767,1319,14869,SLC,"Salt Lake City, UT",UT,Utah,14831,SJC,"San Jose, CA",CA,California,1500,1514.0,14.0,14.0,12.0,1526.0,1608.0,2.0,1554,1610.0,16.0,16.0,0.0,,0.0,102.0,584.0,14.0,0.0,2.0,0.0,0.0,
42184,2019,7,2019-12-22,DL,N545US,1320,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,1856,1913.0,17.0,17.0,26.0,1939.0,2314.0,4.0,2244,2318.0,34.0,34.0,0.0,,0.0,335.0,2486.0,12.0,0.0,17.0,0.0,5.0,
42185,2019,7,2019-12-22,DL,N588NW,1323,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,942,941.0,-1.0,0.0,15.0,956.0,1116.0,5.0,1144,1121.0,-23.0,0.0,0.0,,0.0,260.0,1947.0,,,,,,
42186,2019,7,2019-12-22,DL,N834DN,1330,13487,MSP,"Minneapolis, MN",MN,Minnesota,12892,LAX,"Los Angeles, CA",CA,California,1744,1739.0,-5.0,0.0,17.0,1756.0,1937.0,15.0,1954,1952.0,-2.0,0.0,0.0,,0.0,221.0,1535.0,,,,,,
42187,2019,7,2019-12-22,DL,N587NW,1335,12892,LAX,"Los Angeles, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,625,650.0,25.0,25.0,13.0,703.0,1152.0,2.0,1158,1154.0,-4.0,0.0,0.0,,0.0,169.0,1535.0,,,,,,
42188,2019,7,2019-12-22,DL,N878DN,1343,11433,DTW,"Detroit, MI",MI,Michigan,12892,LAX,"Los Angeles, CA",CA,California,1006,1019.0,13.0,13.0,12.0,1031.0,1159.0,23.0,1217,1222.0,5.0,5.0,0.0,,0.0,268.0,1979.0,,,,,,
42189,2019,7,2019-12-22,DL,N895DN,1344,14771,SFO,"San Francisco, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1300,1336.0,36.0,36.0,17.0,1353.0,1847.0,2.0,1842,1849.0,7.0,7.0,0.0,,0.0,174.0,1589.0,,,,,,
42190,2019,7,2019-12-22,DL,N361NW,1345,14679,SAN,"San Diego, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1116,1123.0,7.0,7.0,27.0,1150.0,1415.0,9.0,1414,1424.0,10.0,10.0,0.0,,0.0,85.0,626.0,,,,,,
42191,2019,7,2019-12-22,DL,N361NW,1345,14869,SLC,"Salt Lake City, UT",UT,Utah,14679,SAN,"San Diego, CA",CA,California,930,930.0,0.0,0.0,22.0,952.0,1028.0,12.0,1031,1040.0,9.0,9.0,0.0,,0.0,96.0,626.0,,,,,,
42192,2019,7,2019-12-22,DL,N878DN,1347,12892,LAX,"Los Angeles, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1315,1330.0,15.0,15.0,12.0,1342.0,1830.0,3.0,1849,1833.0,-16.0,0.0,0.0,,0.0,168.0,1535.0,,,,,,
42193,2019,7,2019-12-22,DL,N393DA,1348,14869,SLC,"Salt Lake City, UT",UT,Utah,12892,LAX,"Los Angeles, CA",CA,California,1100,1103.0,3.0,3.0,20.0,1123.0,1202.0,18.0,1205,1220.0,15.0,15.0,0.0,,0.0,99.0,590.0,0.0,0.0,15.0,0.0,0.0,
42194,2019,7,2019-12-22,DL,N3736C,1349,14492,RDU,"Raleigh/Durham, NC",NC,North Carolina,12892,LAX,"Los Angeles, CA",CA,California,630,640.0,10.0,10.0,13.0,653.0,905.0,18.0,920,923.0,3.0,3.0,0.0,,0.0,312.0,2239.0,,,,,,
42195,2019,7,2019-12-22,DL,N375DA,1350,12892,LAX,"Los Angeles, CA",CA,California,14492,RDU,"Raleigh/Durham, NC",NC,North Carolina,2142,2238.0,56.0,56.0,24.0,2302.0,620.0,7.0,525,627.0,62.0,62.0,0.0,,0.0,258.0,2239.0,0.0,18.0,6.0,0.0,38.0,
42196,2019,7,2019-12-22,DL,N902DN,1357,11433,DTW,"Detroit, MI",MI,Michigan,14771,SFO,"San Francisco, CA",CA,California,1230,1324.0,54.0,54.0,28.0,1352.0,1527.0,10.0,1456,1537.0,41.0,41.0,0.0,,0.0,275.0,2079.0,0.0,0.0,37.0,0.0,4.0,
42197,2019,7,2019-12-22,DL,N885DN,1358,12892,LAX,"Los Angeles, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1110,1145.0,35.0,35.0,17.0,1202.0,1650.0,6.0,1649,1656.0,7.0,7.0,0.0,,0.0,168.0,1535.0,,,,,,
42198,2019,7,2019-12-22,DL,N900DU,1362,12892,LAX,"Los Angeles, CA",CA,California,13244,MEM,"Memphis, TN",TN,Tennessee,1714,1723.0,9.0,9.0,18.0,1741.0,2250.0,3.0,2253,2253.0,0.0,0.0,0.0,,0.0,189.0,1619.0,,,,,,
42199,2019,7,2019-12-22,DL,N337NW,1364,14679,SAN,"San Diego, CA",CA,California,14747,SEA,"Seattle, WA",WA,Washington,705,703.0,-2.0,0.0,17.0,720.0,934.0,16.0,1016,950.0,-26.0,0.0,0.0,,0.0,134.0,1050.0,,,,,,
42200,2019,7,2019-12-22,DL,N866DN,1374,13796,OAK,"Oakland, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,600,613.0,13.0,13.0,13.0,626.0,841.0,6.0,858,847.0,-11.0,0.0,0.0,,0.0,75.0,588.0,,,,,,
42201,2019,7,2019-12-22,DL,N542US,1381,12892,LAX,"Los Angeles, CA",CA,California,12982,LIH,"Lihue, HI",HI,Hawaii,1735,1735.0,0.0,0.0,20.0,1755.0,2124.0,5.0,2144,2129.0,-15.0,0.0,0.0,,0.0,329.0,2615.0,,,,,,
42202,2019,7,2019-12-22,DL,N542US,1382,12982,LIH,"Lihue, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2315,2308.0,-7.0,0.0,14.0,2322.0,622.0,9.0,639,631.0,-8.0,0.0,0.0,,0.0,300.0,2615.0,,,,,,
42203,2019,7,2019-12-22,DL,N381DN,1384,14893,SMF,"Sacramento, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,600,733.0,93.0,93.0,12.0,745.0,1001.0,5.0,848,1006.0,78.0,78.0,0.0,,0.0,76.0,532.0,78.0,0.0,0.0,0.0,0.0,
42204,2019,7,2019-12-22,DL,N115DU,1390,14771,SFO,"San Francisco, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,1016,1141.0,85.0,85.0,13.0,1154.0,1413.0,6.0,1309,1419.0,70.0,70.0,0.0,,0.0,79.0,599.0,3.0,0.0,6.0,0.0,61.0,
42205,2019,7,2019-12-22,DL,N115DU,1390,14869,SLC,"Salt Lake City, UT",UT,Utah,14771,SFO,"San Francisco, CA",CA,California,820,910.0,50.0,50.0,51.0,1001.0,1044.0,7.0,937,1051.0,74.0,74.0,0.0,,0.0,103.0,599.0,0.0,0.0,74.0,0.0,0.0,
42206,2019,7,2019-12-22,DL,N879DN,1393,14831,SJC,"San Jose, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1328,1323.0,-5.0,0.0,12.0,1335.0,1831.0,3.0,1915,1834.0,-41.0,0.0,0.0,,0.0,176.0,1575.0,,,,,,
42207,2019,7,2019-12-22,DL,N3742C,1399,13495,MSY,"New Orleans, LA",LA,Louisiana,12892,LAX,"Los Angeles, CA",CA,California,634,636.0,2.0,2.0,10.0,646.0,833.0,11.0,900,844.0,-16.0,0.0,0.0,,0.0,227.0,1670.0,,,,,,
42208,2019,7,2019-12-22,DL,N358NW,1404,12892,LAX,"Los Angeles, CA",CA,California,14869,SLC,"Salt Lake City, UT",UT,Utah,735,732.0,-3.0,0.0,17.0,749.0,1008.0,29.0,1023,1037.0,14.0,14.0,0.0,,0.0,79.0,590.0,,,,,,
42209,2019,7,2019-12-22,DL,N343DN,1410,10397,ATL,"Atlanta, GA",GA,Georgia,12892,LAX,"Los Angeles, CA",CA,California,725,724.0,-1.0,0.0,10.0,734.0,859.0,21.0,927,920.0,-7.0,0.0,0.0,,0.0,265.0,1947.0,,,,,,
42210,2019,7,2019-12-22,DL,N361DN,1417,12892,LAX,"Los Angeles, CA",CA,California,13487,MSP,"Minneapolis, MN",MN,Minnesota,1735,1801.0,26.0,26.0,12.0,1813.0,2259.0,3.0,2305,2302.0,-3.0,0.0,0.0,,0.0,166.0,1535.0,,,,,,
42211,2019,7,2019-12-22,DL,N3761R,1429,10397,ATL,"Atlanta, GA",GA,Georgia,14831,SJC,"San Jose, CA",CA,California,825,825.0,0.0,0.0,36.0,901.0,1047.0,5.0,1052,1052.0,0.0,0.0,0.0,,0.0,286.0,2116.0,,,,,,
42212,2019,7,2019-12-22,DL,N899DN,1431,13487,MSP,"Minneapolis, MN",MN,Minnesota,12892,LAX,"Los Angeles, CA",CA,California,1959,2044.0,45.0,45.0,14.0,2058.0,2236.0,82.0,2210,2358.0,108.0,108.0,0.0,,0.0,218.0,1535.0,0.0,0.0,108.0,0.0,0.0,
42213,2019,7,2019-12-22,DL,N183DN,1436,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,615,615.0,0.0,0.0,21.0,636.0,1419.0,9.0,1430,1428.0,-2.0,0.0,0.0,,0.0,283.0,2475.0,,,,,,
42214,2019,7,2019-12-22,DL,N545US,1461,12892,LAX,"Los Angeles, CA",CA,California,11433,DTW,"Detroit, MI",MI,Michigan,650,706.0,16.0,16.0,19.0,725.0,1409.0,10.0,1408,1419.0,11.0,11.0,0.0,,0.0,224.0,1979.0,,,,,,
42215,2019,7,2019-12-22,DL,N717TW,1471,14869,SLC,"Salt Lake City, UT",UT,Utah,12892,LAX,"Los Angeles, CA",CA,California,1700,1659.0,-1.0,0.0,13.0,1712.0,1801.0,8.0,1800,1809.0,9.0,9.0,0.0,,0.0,109.0,590.0,,,,,,
